Source IS,Target IS,Tenders Citing Source,Tenders Citing Target,Co-citation Count,Confidence,Lift,Evidence Statement
IS 10221,IS 1554,9,48,5,0.556,14.028,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 2062,9,159,5,0.556,4.235,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 269,9,14,5,0.556,48.095,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 277,9,54,5,0.556,12.469,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 456,9,28,5,0.556,24.048,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 5082,9,25,5,0.556,26.933,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 5312,9,8,5,0.556,84.167,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 554,9,20,5,0.556,33.667,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 778,9,17,5,0.556,39.608,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 10221,IS 8130,9,56,5,0.556,12.024,Cited alongside IS 10221 in 5 of 9 comparable tenders
IS 11149,IS 10000,9,8,5,0.556,84.167,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 1161,9,18,5,0.556,37.407,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 1231,9,33,5,0.556,20.404,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 1363,9,11,5,0.556,61.212,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 1554,9,48,5,0.556,14.028,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 2667,9,7,5,0.556,96.19,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 2685,9,5,5,0.556,134.667,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 2906,9,5,5,0.556,134.667,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 3043,9,54,5,0.556,12.469,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 3156,9,18,5,0.556,37.407,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 3231,9,16,5,0.556,42.083,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 4722,9,12,5,0.556,56.111,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 4894,9,8,5,0.556,84.167,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 5082,9,25,5,0.556,26.933,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 5831,9,51,5,0.556,13.203,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 6005,9,13,5,0.556,51.795,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 638,9,7,5,0.556,96.19,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 6392,9,9,5,0.556,74.815,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 655,9,8,5,0.556,84.167,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 800,9,27,5,0.556,24.938,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 803,9,5,5,0.556,134.667,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 816,9,19,5,0.556,35.439,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11171,IS 2099,9,20,5,0.556,33.667,Cited alongside IS 11171 in 5 of 9 comparable tenders
IS 11171,IS 3043,9,54,5,0.556,12.469,Cited alongside IS 11171 in 5 of 9 comparable tenders
IS 11171,IS 3156,9,18,5,0.556,37.407,Cited alongside IS 11171 in 5 of 9 comparable tenders
IS 11171,IS 694,9,120,5,0.556,5.611,Cited alongside IS 11171 in 5 of 9 comparable tenders
IS 11171,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 11171 in 5 of 9 comparable tenders
IS 13703,IS 1255,9,18,5,0.556,37.407,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 1363,9,11,5,0.556,61.212,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 1554,9,48,5,0.556,14.028,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 2062,9,159,5,0.556,4.235,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 2099,9,20,5,0.556,33.667,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 2633,9,22,5,0.556,30.606,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 325,9,37,5,0.556,18.198,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 5831,9,51,5,0.556,13.203,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 808,9,19,5,0.556,35.439,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 13703,IS 8130,9,56,5,0.556,12.024,Cited alongside IS 13703 in 5 of 9 comparable tenders
IS 14846,IS 1239,9,52,5,0.556,12.949,Cited alongside IS 14846 in 5 of 9 comparable tenders
IS 14846,IS 13095,9,12,5,0.556,56.111,Cited alongside IS 14846 in 5 of 9 comparable tenders
IS 14846,IS 5312,9,8,5,0.556,84.167,Cited alongside IS 14846 in 5 of 9 comparable tenders
IS 14846,IS 8329,9,14,5,0.556,48.095,Cited alongside IS 14846 in 5 of 9 comparable tenders
IS 4038,IS 1239,9,52,5,0.556,12.949,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 1248,9,19,5,0.556,35.439,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 2026,9,26,5,0.556,25.897,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 210,9,31,5,0.556,21.72,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 2379,9,8,5,0.556,84.167,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 2629,9,33,5,0.556,20.404,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 2685,9,5,5,0.556,134.667,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 2906,9,5,5,0.556,134.667,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 3043,9,54,5,0.556,12.469,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 5082,9,25,5,0.556,26.933,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 5831,9,51,5,0.556,13.203,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 638,9,7,5,0.556,96.19,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 6392,9,9,5,0.556,74.815,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 800,9,27,5,0.556,24.938,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 803,9,5,5,0.556,134.667,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 8183,9,10,5,0.556,67.333,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 5382,IS 1489,9,15,5,0.556,44.889,Cited alongside IS 5382 in 5 of 9 comparable tenders
IS 5382,IS 8329,9,14,5,0.556,48.095,Cited alongside IS 5382 in 5 of 9 comparable tenders
IS 6392,IS 11149,9,9,5,0.556,74.815,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 1161,9,18,5,0.556,37.407,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 1239,9,52,5,0.556,12.949,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 1363,9,11,5,0.556,61.212,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 1538,9,11,5,0.556,61.212,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 1554,9,48,5,0.556,14.028,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 2099,9,20,5,0.556,33.667,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 210,9,31,5,0.556,21.72,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 2705,9,29,5,0.556,23.218,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 3043,9,54,5,0.556,12.469,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 3156,9,18,5,0.556,37.407,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 3231,9,16,5,0.556,42.083,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 4038,9,9,5,0.556,74.815,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 5312,9,8,5,0.556,84.167,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 778,9,17,5,0.556,39.608,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 8130,9,56,5,0.556,12.024,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 814,9,11,5,0.556,61.212,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 816,9,19,5,0.556,35.439,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 9595,9,13,5,0.556,51.795,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 722,IS 1293,9,16,5,0.556,42.083,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 2062,9,159,5,0.556,4.235,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 2551,9,13,5,0.556,51.795,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 2629,9,33,5,0.556,20.404,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 277,9,54,5,0.556,12.469,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 5578,9,14,5,0.556,48.095,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 655,9,8,5,0.556,84.167,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 6875,9,10,5,0.556,67.333,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 9000,IS 694,9,120,5,0.556,5.611,Cited alongside IS 9000 in 5 of 9 comparable tenders
IS 16102 (Part 2),IS 694,9,120,5,0.556,5.611,Cited alongside IS 16102 (Part 2) in 5 of 9 comparable tenders
IS 1646,IS 2062,9,159,5,0.556,4.235,Cited alongside IS 1646 in 5 of 9 comparable tenders
IS 1646,IS 5082,9,25,5,0.556,26.933,Cited alongside IS 1646 in 5 of 9 comparable tenders
IS 2121,IS 1363,9,11,5,0.556,61.212,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 1521,9,5,5,0.556,134.667,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 2878,9,13,5,0.556,51.795,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 3589,9,29,5,0.556,23.218,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 6745,9,10,5,0.556,67.333,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 731,9,8,5,0.556,84.167,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2486,IS 13947,9,37,5,0.556,18.198,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 280,9,21,5,0.556,32.063,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 6745,9,10,5,0.556,67.333,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 6792,9,7,5,0.556,96.19,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 694,9,120,5,0.556,5.611,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 12640,IS 3837,9,10,5,0.556,67.333,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 12640,IS 4615,9,6,5,0.556,112.222,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 12640,IS 5216,9,10,5,0.556,67.333,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 12640,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 12640,IS 732,9,20,5,0.556,33.667,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 12640,IS 8828,9,13,5,0.556,51.795,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 1646,IS 1293,9,16,5,0.556,42.083,Cited alongside IS 1646 in 5 of 9 comparable tenders
IS 1646,IS 2309,9,16,5,0.556,42.083,Cited alongside IS 1646 in 5 of 9 comparable tenders
IS 1646,IS 8828,9,13,5,0.556,51.795,Cited alongside IS 1646 in 5 of 9 comparable tenders
IS 4038,IS 636,9,9,5,0.556,74.815,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 8623,9,30,5,0.556,22.444,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 4038,IS 903,9,15,5,0.556,44.889,Cited alongside IS 4038 in 5 of 9 comparable tenders
IS 636,IS 10418,9,27,5,0.556,24.938,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 13947,9,37,5,0.556,18.198,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 3043,9,54,5,0.556,12.469,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 3961,9,22,5,0.556,30.606,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 4038,9,9,5,0.556,74.815,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 5082,9,25,5,0.556,26.933,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 554,9,20,5,0.556,33.667,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 5831,9,51,5,0.556,13.203,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 778,9,17,5,0.556,39.608,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 901,9,7,5,0.556,96.19,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 11171,IS 8623,9,30,5,0.556,22.444,Cited alongside IS 11171 in 5 of 9 comparable tenders
IS 636,IS 1520,9,8,5,0.556,84.167,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 1651,9,14,5,0.556,48.095,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 1893,9,18,5,0.556,37.407,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 2099,9,20,5,0.556,33.667,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 325,9,37,5,0.556,18.198,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 3346,9,6,5,0.556,112.222,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 4029,9,8,5,0.556,84.167,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 694,9,120,5,0.556,5.611,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 7816,9,6,5,0.556,112.222,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 2121,IS 1753,9,5,5,0.556,134.667,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 2551,9,13,5,0.556,51.795,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 2982,9,6,5,0.556,112.222,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 3202,9,10,5,0.556,67.333,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 5578,9,14,5,0.556,48.095,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 6875,9,10,5,0.556,67.333,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2486,IS 1554,9,48,5,0.556,14.028,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 1573,9,8,5,0.556,84.167,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 1778,9,6,5,0.556,112.222,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 1893,9,18,5,0.556,37.407,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 2705,9,29,5,0.556,23.218,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 3231,9,16,5,0.556,42.083,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 3639,9,14,5,0.556,48.095,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 3975,9,31,5,0.556,21.72,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 5621,9,8,5,0.556,84.167,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 5831,9,51,5,0.556,13.203,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 6005,9,13,5,0.556,51.795,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 6600,9,13,5,0.556,51.795,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 8130,9,56,5,0.556,12.024,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 4237,IS 13118,9,10,5,0.556,67.333,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 4237,IS 3202,9,10,5,0.556,67.333,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 4237,IS 5082,9,25,5,0.556,26.933,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 4237,IS 5578,9,14,5,0.556,48.095,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 4237,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 4237,IS 732,9,20,5,0.556,33.667,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 722,IS 3202,9,10,5,0.556,67.333,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 3975,9,31,5,0.556,21.72,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 6600,9,13,5,0.556,51.795,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 11149,IS 10002,9,7,5,0.556,96.19,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 4691,9,15,5,0.556,44.889,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 11149,IS 8623,9,30,5,0.556,22.444,Cited alongside IS 11149 in 5 of 9 comparable tenders
IS 2121,IS 1069,9,7,5,0.556,96.19,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 10918,9,6,5,0.556,112.222,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 1146,9,6,5,0.556,112.222,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 12063,9,10,5,0.556,67.333,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 1651,9,14,5,0.556,48.095,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 2148,9,16,5,0.556,42.083,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 266,9,10,5,0.556,67.333,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 277,9,54,5,0.556,12.469,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 3895,9,5,5,0.556,134.667,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 4064,9,9,5,0.556,74.815,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 4540,9,6,5,0.556,112.222,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 554,9,20,5,0.556,33.667,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 6071,9,6,5,0.556,112.222,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 6262,9,5,5,0.556,134.667,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 6619,9,6,5,0.556,112.222,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2121,IS 8263,9,6,5,0.556,112.222,Cited alongside IS 2121 in 5 of 9 comparable tenders
IS 2486,IS 1248,9,19,5,0.556,35.439,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 2486,IS 8263,9,6,5,0.556,112.222,Cited alongside IS 2486 in 5 of 9 comparable tenders
IS 3618,IS 6005,9,13,5,0.556,51.795,Cited alongside IS 3618 in 5 of 9 comparable tenders
IS 4064,IS 1255,9,18,5,0.556,37.407,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 1554,9,48,5,0.556,14.028,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 1651,9,14,5,0.556,48.095,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 2026,9,26,5,0.556,25.897,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 2062,9,159,5,0.556,4.235,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 2099,9,20,5,0.556,33.667,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 2121,9,9,5,0.556,74.815,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 2544,9,13,5,0.556,51.795,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 2705,9,29,5,0.556,23.218,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 3202,9,10,5,0.556,67.333,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 325,9,37,5,0.556,18.198,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 3637,9,12,5,0.556,56.111,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 375,9,13,5,0.556,51.795,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 6005,9,13,5,0.556,51.795,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 694,9,120,5,0.556,5.611,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 4064,IS 7098,9,54,5,0.556,12.469,Cited alongside IS 4064 in 5 of 9 comparable tenders
IS 636,IS 1248,9,19,5,0.556,35.439,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 636,IS 335,9,27,5,0.556,24.938,Cited alongside IS 636 in 5 of 9 comparable tenders
IS 6392,IS 335,9,27,5,0.556,24.938,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 6392,IS 8623,9,30,5,0.556,22.444,Cited alongside IS 6392 in 5 of 9 comparable tenders
IS 722,IS 375,9,13,5,0.556,51.795,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 722,IS 3837,9,10,5,0.556,67.333,Cited alongside IS 722 in 5 of 9 comparable tenders
IS 1866,IS 10028,9,10,5,0.556,67.333,Cited alongside IS 1866 in 5 of 9 comparable tenders
IS 1866,IS 2544,9,13,5,0.556,51.795,Cited alongside IS 1866 in 5 of 9 comparable tenders
IS 3347,IS 1271,9,7,5,0.556,96.19,Cited alongside IS 3347 in 5 of 9 comparable tenders
IS 3347,IS 13118,9,10,5,0.556,67.333,Cited alongside IS 3347 in 5 of 9 comparable tenders
IS 3347,IS 2074,9,16,5,0.556,42.083,Cited alongside IS 3347 in 5 of 9 comparable tenders
IS 3347,IS 2544,9,13,5,0.556,51.795,Cited alongside IS 3347 in 5 of 9 comparable tenders
IS 3347,IS 3043,9,54,5,0.556,12.469,Cited alongside IS 3347 in 5 of 9 comparable tenders
IS 3347,IS 5561,9,14,5,0.556,48.095,Cited alongside IS 3347 in 5 of 9 comparable tenders
IS 3347,IS 8623,9,30,5,0.556,22.444,Cited alongside IS 3347 in 5 of 9 comparable tenders
IS 4237,IS 1248,9,19,5,0.556,35.439,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 4237,IS 4736,9,18,5,0.556,37.407,Cited alongside IS 4237 in 5 of 9 comparable tenders
IS 12640,IS 60947,9,22,5,0.556,30.606,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 12640,IS 3854,9,13,5,0.556,51.795,Cited alongside IS 12640 in 5 of 9 comparable tenders
IS 1786 (2008),IS 6533 (Pt (i),9,16,5,0.556,42.083,Cited alongside IS 1786 (2008) in 5 of 9 comparable tenders
